course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
MATH 154,D100,fall,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Cedric Chauve,3
MATH 154,D400,fall,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Surrey'}]",Ladislav Stacho,3
MATH 157,D100,fall,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C, or achieving a
satisfactory grade on the Simon Fraser University Calculus
Readiness Test.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Katrina Honigs,3
MATH 157,D400,fall,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C, or achieving a
satisfactory grade on the Simon Fraser University Calculus
Readiness Test.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Surrey'}]",Tamon Stephen,3
MATH 190,B100,fall,2024,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B, or SFU FAN X99 course with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. This course may not be counted toward the Mathematics minor, major or honours degree requirements. Students who have taken, have received transfer credit for, or are currently taking MATH 150, 151, 154 or 157 may not take MATH 190 for credit without permission from the Department of Mathematics. Intended to be particularly accessible to students who are not specializing in mathematics.",MATH 150;MATH 190,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Sheena Tan,4
MATH 190,OL01,fall,2024,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B, or SFU FAN X99 course with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. This course may not be counted toward the Mathematics minor, major or honours degree requirements. Students who have taken, have received transfer credit for, or are currently taking MATH 150, 151, 154 or 157 may not take MATH 190 for credit without permission from the Department of Mathematics. Intended to be particularly accessible to students who are not specializing in mathematics.",MATH 150;MATH 190,False,[],Joanna Niezen,4
MATH 232,D100,fall,2024,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B.",MATH 150;MACM 101;MATH 154,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Saieed Akbari Feyzaabaadi,3
MATH 232,D400,fall,2024,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B.",MATH 150;MACM 101;MATH 154,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Surrey'}]",Vijaykumar Singh,3
MATH 240,D100,fall,2024,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B.",MATH 150;MACM 101;MATH 154,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Michael Monagan,3
MATH 251,D100,fall,2024,MATH 152 with a minimum grade of C-; or MATH 155 or MATH 158 with a grade of at least B. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251.,MATH 152;MATH 155;MATH 158,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Weiran Sun,3
MATH 251,D400,fall,2024,MATH 152 with a minimum grade of C-; or MATH 155 or MATH 158 with a grade of at least B. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251.,MATH 152;MATH 155;MATH 158,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Surrey'}]",Justin Chan,3
MATH 260,D400,fall,2024,"MATH 152 with a minimum grade of C-; or MATH 155 or 158, with a grade of at least B; MATH 232 or 240, with a minimum grade of C-.",MATH 152;MATH 155;MATH 232,False,"[{'days': 'Mo, We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Surrey'}]",Justin Chan,3
MATH 292,D100,fall,2024,Prerequisites will be specified according to the particular topic or topics offered.,,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Joanna Niezen,3
MATH 303,D100,fall,2024,"MATH 152 or 155 or 158, and MATH 232 or 240, all with a minimum grade of C-. There may be additional prerequisites depending on the specific course topic.",MATH 152;MATH 232,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",John Stockie,3
MATH 308,D100,fall,2024,"MATH 150, 151, 154, or 157 and MATH 240 or 232, all with a minimum grade of C-.",MATH 150;MATH 240,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Luis Goddyn;Cedric Chauve,3
MATH 309,D100,fall,2024,"MATH 232 or 240, and 251, all with a minimum grade of C-.",MATH 232,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Benjamin Adcock,3
MATH 322,D100,fall,2024,MATH 251 with a minimum grade of C-.,MATH 251,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",David Muraki,3
MATH 340,D100,fall,2024,MATH 240 with a minimum grade of C- or MATH 232 with a grade of at least B.,MATH 240;MATH 232,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Nathan Ilten,3
MATH 343,D100,fall,2024,MACM 201 with a minimum grade of C-. Recommended: Knowledge of a programming language.,MACM 201,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Luis Goddyn;Cedric Chauve,3
MATH 345,D100,fall,2024,MACM 201 with a minimum grade of C-.,MACM 201,False,"[{'days': 'Mo, We, Fr', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Bojan Mohar,3
MATH 360,D100,fall,2024,"MATH 260 with a minimum grade of C- OR MATH 155 with a minimum grade of A-. Strongly Recommended: Experience with a computing platform such as R, MATLAB, or Python.",MATH 260;MATH 155,False,"[{'days': 'Mo, We, Fr', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Ben Ashby,3
MATH 408,D100,fall,2024,MATH 308 with a minimum grade of C-.,MATH 308,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Surrey'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Surrey'}]",Tamon Stephen,3
MATH 418,D100,fall,2024,"(MATH 260 or MATH 310) and one of MATH 314, MATH 320, MATH 322, PHYS 384, all with a minimum grade of C-. An alternative to the above prerequisite is both of (MATH 252 or MATH 254) and (MATH 260 or MATH 310), both with grades of at least A-.",MATH 260;MATH 310;MATH 314;MATH 320;MATH 322;PHYS 384;MATH 252;MATH 254,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Weiran Sun,3
MATH 447,D100,fall,2024,"MATH 340 or 332, with a minimum grade of C-.",MATH 340,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Jonathan Jedwab,3
MATH 450,D100,fall,2024,"MATH 242 and MATH 340, with a minimum grade of C-.",MATH 242;MATH 340,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Imin Chen,3
MBB 110,D100,fall,2024,MATH 12 or equivalent is recommended.,,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Sophie Sneddon,3
MBB 201,D100,fall,2024,BISC 101; CHEM 281 as prerequisite or corequisite.,BISC 101;CHEM 281,False,"[{'days': 'We, Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Lorena Braid,3
MBB 222,D100,fall,2024,or Corequisite CHEM 281.,CHEM 281,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Dustin King,3
MBB 229,LA01,fall,2024,or Corequisite: MBB 222.,MBB 222,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Irina Kovalyova;Sophie Sneddon,2
MBB 229,LA02,fall,2024,or Corequisite: MBB 222.,MBB 222,False,"[{'days': 'Fr', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Irina Kovalyova;Sophie Sneddon,2
MBB 231,D100,fall,2024,"MBB 222, BISC 101, CHEM 281 with grades of C- or better. Corequisite or Prerequisite: CHEM 282 or CHEM 283.",MBB 222;BISC 101;CHEM 281;CHEM 282;CHEM 283,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Ingrid Northwood,3
MBB 308,D100,fall,2024,or corequisite: MBB 331 with a minimum grade of C-.,MBB 331,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Stephanie Vlachos,3
MBB 321,D100,fall,2024,"MBB 231, with a minimum grade of C.",MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Frederic Pio,3
MBB 322,D100,fall,2024,"MBB 231, with a minimum grade of C.",MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Jonathan Choy,3
MBB 323,D100,fall,2024,"MATH 152 (or 155), PHYS 121 (or 102, or 126, or 141), CHEM 122 (or 102), MBB 222 with a minimum grade of C.",MATH 152;PHYS 121;CHEM 122;MBB 222,False,"[{'days': 'Tu, Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Frederic Pio,3
MBB 326,D100,fall,2024,MBB 231 with a minimum grade of C.,MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Ingrid Northwood,3
MBB 328,D100,fall,2024,MBB 231 with a minimum grade of C.,MBB 231,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Amy Lee,3
MBB 331,D100,fall,2024,"MBB 231, and BISC 202, with a minimum grade of C.",MBB 231;BISC 202,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Irina Kovalyova,4
MBB 342,D100,fall,2024,"MBB 231, BISC 202 and either MBB 243 or 3 units of CMPT or equivalent, all with a minimum grade of C. Recommended: STAT 201 (or an equivalent statistics course) or STAT 270.",MBB 231;BISC 202;MBB 243,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Fiona Brinkman,3
MBB 402,D100,fall,2024,"MBB 322 or BISC 302W or BISC 333, with a minimum grade of C.",MBB 322;BISC 302W;BISC 333,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Esther Verheyen,3
MBB 478,D100,fall,2024,"HSCI 326 or MBB 326 or MBB 331, with a minimum grade of C, or HSCI 338 with a minimum grade of C-.",HSCI 326;MBB 326;MBB 331;HSCI 338,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",William Hsiao,3
NUSC 341,D100,fall,2024,"Completion of 60 units in a science program, including first year calculus, chemistry and physics.",,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Corina Andreoiu,3
NUSC 344,D100,fall,2024,"Completion of 60 units in a science program, including first year calculus, chemistry and physics.",,False,"[{'days': 'Tu, Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Krzysztof Starosta,3
NUSC 444,D100,fall,2024,"NUSC 342 or 442, with a minimum grade of C- or permission of the Department.",NUSC 342,False,"[{'days': 'Tu, Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Caterina Ramogida,3
PHYS 100,D100,fall,2024,"BC Pre-Calculus 12 (or equivalent) or MATH 100, with a minimum grade of C-. BC Physics 11 (or equivalent) is recommended.",MATH 100,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Jean-Francois Caron,3
PHYS 100,D200,fall,2024,,,False,[],Eldon Emberly,3
PHYS 101,D100,fall,2024,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154 or 157; BISC 100 or 101 or 102. Recommended Corequisite: PHYS 132.",PHYS 100;MATH 150;BISC 100;PHYS 132,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Michael Chen,3
PHYS 102,D300,fall,2024,"PHYS 101 or 120 or 125 or 140; MATH 150 or 151 or 154 or 157; both with a minimum grade of C-. Corequisite: BISC 100 or 101 or 102. Recommended Corequisites: MATH 152, 155 or 158; PHYS 133.",PHYS 101;MATH 150;BISC 100;MATH 152;PHYS 133,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Jean-Francois Caron,3
PHYS 120,D100,fall,2024,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154. Recommended Corequisite: PHYS 132.",PHYS 100;MATH 150;PHYS 132,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Daniel Higginbottom;Sarah Johnson,3
PHYS 125,D100,fall,2024,Permission of the department. Corequisite: MATH 151. Recommended Corequisite: PHYS 132.,MATH 151;PHYS 132,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Matthias Danninger,3
PHYS 132,LA01,fall,2024,,,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Steve Dodge,1
PHYS 140,D200,fall,2024,"BC Principles of Physics 12, or PHYS 100 or equivalent, with a minimum grade of C-. Corequisite: MATH 150 or 151 or 154.",PHYS 100;MATH 150,False,"[{'days': 'Mo, We, Fr', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Surrey'}, {'days': 'Tu', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Surrey'}]",Daria Ahrensmeier,4
PHYS 190,D100,fall,2024,,,False,"[{'days': 'Tu, Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Howard Trottier,3
PHYS 201,D100,fall,2024,"PHYS 121 or PHYS 126 or PHYS 141, with a minimum grade of C-, or PHYS 102 with a minimum grade of B.",PHYS 121;PHYS 126;PHYS 141;PHYS 102,False,"[{'days': 'Th', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Erol Girt,1
PHYS 233,LA03,fall,2024,"PHYS 133 or PHYS 141 or ENSC 120, with a minimum grade of C-. Recommended Prerequisite: CMPT 120.",PHYS 133;PHYS 141;ENSC 120;CMPT 120,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Jeff Sonier,3
PHYS 255,D100,fall,2024,"PHYS 126 or PHYS 121 or PHYS 141, with a minimum grade of C-, or PHYS 102 with a minimum grade of B. Corequisite: MATH 251; MATH 232 or MATH 240. Recommended Corequisite: MATH 260 or MATH 310.",PHYS 126;PHYS 121;PHYS 141;PHYS 102;MATH 251;MATH 232;MATH 240;MATH 260;MATH 310,False,"[{'days': 'Mo', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",David Broun,3
PHYS 326,D100,fall,2024,PHYS 234 with a minimum grade of C-.,PHYS 234,False,"[{'days': 'Tu, Th', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Karen Kavanagh,4
PHYS 344,D100,fall,2024,PHYS 121 or PHYS 126 or PHYS 141 (or PHYS 102 with a minimum grade of B); MATH 251; both with a minimum grade of C-.,PHYS 121;PHYS 126;PHYS 141;PHYS 102;MATH 251,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Gopolang Mohlabeng,3
PHYS 384,D100,fall,2024,MATH 252 or 254; MATH 260 or MATH 310; PHYS 211; PHYS 255 or ENSC 320. All prerequisite courses require a minimum grade of C-.,MATH 252;MATH 260;MATH 310;PHYS 211;PHYS 255;ENSC 320,False,"[{'days': 'Mo, We, Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Malcolm Kennett,3
PHYS 385,D100,fall,2024,MATH 252 or MATH 254; MATH 260; PHYS 255; PHYS 285 or ENSC 380 or CHEM 260. All prerequisite courses require a minimum grade of C-. Recommended Prerequisite: PHYS 211.,MATH 252;MATH 254;MATH 260;PHYS 255;PHYS 285;ENSC 380;CHEM 260;PHYS 211,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Daria Ahrensmeier,3
PHYS 413,D100,fall,2024,PHYS 384 or permission of the department. Non-physics majors may enter with MATH 252; MATH 260 or MATH 310; PHYS 211. All prerequisite courses require a minimum grade of C-.,PHYS 384;MATH 252;MATH 260;MATH 310;PHYS 211,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Tu', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",John Bechhoefer,3
